BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2689     1.53884     1.73308  0.00377656
        2690      1.5384       1.733  0.00377585
        2691     1.53824     1.73293  0.00377514
        2692     1.53837     1.73286  0.00377443
        2693     1.53883     1.73279  0.00377372
        2694     1.53961     1.73272    0.003773
        2695     1.54072     1.73264  0.00377227
        2696     1.54218     1.73257  0.00377153
        2697     1.54396      1.7325  0.00377078
        2698     1.54605     1.73244  0.00377002
        2699     1.54845     1.73237  0.00376924
        2700     1.55113      1.7323  0.00376844
        2701     1.55405     1.73223  0.00376762
        2702      1.5572     1.73217  0.00376679
        2703     1.56053     1.73211  0.00376593
        2704     1.56402     1.73204  0.00376505
        2705     1.56763     1.73198  0.00376415
        2706     1.57133     1.73192  0.00376322
        2707     1.57509     1.73187  0.00376228
        2708     1.57888     1.73181  0.00376131
        2709     1.58268     1.73175  0.00376033
        2710     1.58646      1.7317  0.00375932
        2711     1.59021     1.73165   0.0037583
        2712     1.59392      1.7316  0.00375726
        2713     1.59758     1.73155   0.0037562
        2714     1.60118      1.7315  0.00375512
        2715     1.60473     1.73145  0.00375403
        2716     1.60822     1.73141  0.00375292
        2717     1.61166     1.73136   0.0037518
        2718     1.61506     1.73132  0.00375066
        2719     1.61844     1.73128  0.00374951
        2720     1.62181     1.73124  0.00374835
        2721     1.62518      1.7312  0.00374717
        2722     1.62857     1.73116  0.00374599
        2723       1.632     1.73113  0.00374479
        2724     1.63549     1.73109  0.00374358
        2725     1.63904     1.73106  0.00374236
        2726     1.64268     1.73102  0.00374112
        2727     1.64642     1.73099  0.00373988
        2728     1.65028     1.73096  0.00373863
        2729     1.65427     1.73094  0.00373736
        2730      1.6584     1.73091  0.00373609
        2731     1.66267     1.73088   0.0037348
        2732      1.6671     1.73086  0.00373351
        2733     1.67169     1.73084  0.00373221
        2734     1.67645     1.73082  0.00373089
        2735     1.68138      1.7308  0.00372957
        2736     1.68649     1.73079  0.00372824
        2737     1.69178     1.73077  0.00372691
        2738     1.69724     1.73076  0.00372557
        2739     1.70288     1.73075  0.00372422
        2740      1.7087     1.73074  0.00372287
        2741     1.71468     1.73073  0.00372152
        2742     1.72082     1.73073  0.00372016
        2743     1.72711     1.73073  0.00371881
        2744     1.73355     1.73073  0.00371745
        2745     1.74011     1.73073   0.0037161
        2746     1.74679     1.73074  0.00371475
        2747     1.75357     1.73075  0.00371341
        2748     1.76043     1.73076  0.00371207
        2749     1.76735     1.73077  0.00371075
        2750     1.77431     1.73079  0.00370943
        2751     1.78129     1.73081  0.00370813
        2752     1.78826     1.73083  0.00370684
        2753     1.79522     1.73085  0.00370557
        2754     1.80212     1.73088  0.00370431
        2755     1.80894     1.73091  0.00370307
        2756     1.81566     1.73094  0.00370186
        2757     1.82225     1.73097  0.00370066
        2758     1.82868       1.731  0.00369949
        2759     1.83494     1.73104  0.00369834
        2760     1.84099     1.73108  0.00369722
        2761     1.84682     1.73112  0.00369612
        2762     1.85239     1.73117  0.00369504
        2763     1.85769     1.73121  0.00369398
        2764      1.8627     1.73126  0.00369295
        2765      1.8674     1.73131  0.00369195
        2766     1.87176     1.73136  0.00369096
        2767     1.87577     1.73141     0.00369
        2768     1.87943     1.73147  0.00368905
        2769     1.88271     1.73152  0.00368812
        2770      1.8856     1.73158  0.00368721
        2771      1.8881     1.73163  0.00368631
        2772     1.89019     1.73169  0.00368543
        2773     1.89188     1.73175  0.00368455
        2774     1.89315     1.73181  0.00368368
        2775     1.89401     1.73187  0.00368282
        2776     1.89447     1.73192  0.00368196
        2777     1.89452     1.73198   0.0036811
        2778     1.89416     1.73204  0.00368023
        2779     1.89341      1.7321  0.00367937
        2780     1.89229     1.73216   0.0036785
        2781     1.89079     1.73221  0.00367762
        2782     1.88894     1.73227  0.00367672
        2783     1.88675     1.73233  0.00367582
        2784     1.88424     1.73238  0.00367491
        2785     1.88143     1.73243  0.00367398
        2786     1.87834     1.73249  0.00367303
        2787     1.87499     1.73254  0.00367207
        2788     1.87141     1.73259  0.00367109
        2789     1.86761     1.73264  0.00367009
        2790     1.86364     1.73268  0.00366908
        2791      1.8595     1.73273  0.00366804
        2792     1.85523     1.73277  0.00366699
        2793     1.85086     1.73281  0.00366592
        2794     1.84641     1.73285  0.00366484
        2795     1.84192     1.73289  0.00366373
        2796     1.83741     1.73293  0.00366261
        2797      1.8329     1.73297  0.00366148
        2798     1.82843       1.733  0.00366033
        2799     1.82403     1.73303  0.00365917
        2800     1.81972     1.73306  0.00365799
        2801     1.81554     1.73309   0.0036568
        2802      1.8115     1.73312  0.00365561
        2803     1.80764     1.73315   0.0036544
        2804     1.80398     1.73317  0.00365318
        2805     1.80055      1.7332  0.00365196
        2806     1.79736     1.73322  0.00365073
        2807     1.79444     1.73324  0.00364949
        2808      1.7918     1.73326  0.00364825
        2809     1.78947     1.73328  0.00364701
        2810     1.78746      1.7333  0.00364576
        2811     1.78577     1.73332  0.00364451
        2812     1.78441     1.73334  0.00364326
        2813     1.78339     1.73336  0.00364201
        2814      1.7827     1.73337  0.00364076
        2815     1.78235     1.73339  0.00363951
        2816     1.78232     1.73341  0.00363826
        2817     1.78259     1.73343  0.00363701
        2818     1.78317     1.73344  0.00363576
        2819     1.78402     1.73346  0.00363451
        2820     1.78513     1.73348  0.00363327
        2821     1.78648      1.7335  0.00363203
        2822     1.78803     1.73352   0.0036308
        2823     1.78976     1.73354  0.00362956
        2824     1.79165     1.73356  0.00362834
        2825     1.79366     1.73358  0.00362711
        2826     1.79578      1.7336   0.0036259
        2827     1.79797     1.73363  0.00362469
        2828     1.80021     1.73365  0.00362348
        2829     1.80247     1.73367  0.00362228
        2830     1.80474      1.7337  0.00362109
        2831     1.80698     1.73372   0.0036199
        2832     1.80919     1.73375  0.00361872
        2833     1.81134     1.73378  0.00361755
        2834     1.81343     1.73381  0.00361638
        2835     1.81544     1.73383  0.00361522
        2836     1.81735     1.73386  0.00361407
        2837     1.81915     1.73389  0.00361292
        2838     1.82084     1.73393  0.00361177
        2839     1.82241     1.73396  0.00361064
        2840     1.82385     1.73399   0.0036095
        2841     1.82514     1.73402  0.00360838
        2842     1.82628     1.73405  0.00360725
        2843     1.82727     1.73409  0.00360613
        2844      1.8281     1.73412  0.00360502
        2845     1.82875     1.73415   0.0036039
        2846     1.82921     1.73418  0.00360279
        2847     1.82949     1.73422  0.00360168
        2848     1.82956     1.73425  0.00360057
        2849     1.82942     1.73429  0.00359946
        2850     1.82906     1.73432  0.00359835
        2851     1.82846     1.73435  0.00359724
        2852     1.82761     1.73438  0.00359613
        2853      1.8265     1.73442  0.00359501
        2854     1.82512     1.73445   0.0035939
        2855     1.82346     1.73448  0.00359277
        2856      1.8215     1.73451  0.00359164
        2857     1.81925     1.73454  0.00359051
        2858     1.81669     1.73457  0.00358937
        2859     1.81382      1.7346  0.00358822
        2860     1.81066     1.73462  0.00358706
        2861     1.80718     1.73465   0.0035859
        2862     1.80342     1.73467  0.00358473
        2863     1.79937     1.73469  0.00358355
        2864     1.79507     1.73472  0.00358236
        2865     1.79052     1.73474  0.00358116
        2866     1.78578     1.73475  0.00357995
        2867     1.78086     1.73477  0.00357874
        2868     1.77581     1.73478  0.00357752
        2869     1.77067      1.7348   0.0035763
        2870     1.76549     1.73481  0.00357507
        2871     1.76033     1.73482  0.00357383
        2872     1.75523     1.73482   0.0035726
        2873     1.75026     1.73483  0.00357136
        2874     1.74546     1.73483  0.00357011
        2875     1.74089     1.73483  0.00356887
        2876     1.73659     1.73483  0.00356763
        2877     1.73261     1.73483  0.00356639
        2878     1.72899     1.73483  0.00356515
        2879     1.72574     1.73483  0.00356392
        2880     1.72289     1.73482  0.00356268
        2881     1.72045     1.73482  0.00356145
        2882     1.71842     1.73481  0.00356022
        2883     1.71679     1.73481  0.00355899
        2884     1.71556      1.7348  0.00355776
        2885     1.71469     1.73479  0.00355653
        2886     1.71417     1.73479  0.00355531
        2887     1.71396     1.73478  0.00355409
        2888     1.71403     1.73477  0.00355286
        2889     1.71434     1.73477  0.00355164
        2890     1.71484     1.73476  0.00355042
        2891     1.71549     1.73475  0.00354919
        2892     1.71625     1.73475  0.00354797
        2893     1.71708     1.73474  0.00354675
        2894     1.71793     1.73473  0.00354553
        2895     1.71876     1.73473  0.00354431
        2896     1.71954     1.73472  0.00354309
        2897     1.72022     1.73472  0.00354187
        2898     1.72077     1.73471  0.00354065
        2899     1.72117     1.73471  0.00353943
        2900     1.72138      1.7347  0.00353822
        2901     1.72137      1.7347    0.003537
        2902     1.72113     1.73469  0.00353578
        2903     1.72063     1.73469  0.00353457
        2904     1.71987     1.73468  0.00353336
        2905     1.71883     1.73468  0.00353214
        2906     1.71752     1.73467  0.00353093
        2907     1.71591     1.73467  0.00352972
        2908     1.71403     1.73466  0.00352852
